代码,名称,最新价,涨跌幅,涨跌额,成交量(手),成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率
603887,城地香江,17.38,0.00%,0.00,1.63万,2831.03万,2.36%,17.55,17.14,17.31,17.38,0.78,0.57%,17.27,1.80
603766,隆鑫通用,3.45,0.00%,0.00,10.69万,3711.23万,2.03%,3.51,3.44,3.46,3.45,1.37,0.52%,10.77,0.98
603726,朗迪集团,11.88,0.00%,0.00,5658,673.16万,1.43%,11.99,11.82,11.98,11.88,0.77,0.30%,20.96,2.35
603680,今创集团,14.08,0.00%,0.00,3.43万,4842.67万,2.98%,14.28,13.86,13.98,14.08,0.65,1.36%,27.82,2.55
603616,韩建河山,5.85,0.00%,0.00,1.58万,923.71万,2.56%,5.91,5.76,5.85,5.85,0.76,0.54%,-24.19,2.58
603577,汇金通,9.24,0.00%,0.00,9927,914.62万,1.95%,9.34,9.16,9.34,9.24,0.54,0.41%,21.45,2.02
603399,吉翔股份,4.75,0.00%,0.00,3.92万,1866.56万,2.11%,4.81,4.71,4.78,4.75,0.59,0.77%,-12.10,1.21
603333,尚纬股份,5.73,0.00%,0.00,3.60万,2060.10万,1.75%,5.80,5.70,5.80,5.73,0.62,0.70%,48.58,1.93
603326,我乐家居,8.84,0.00%,0.00,1.66万,1467.31万,1.24%,8.91,8.80,8.90,8.84,0.29,0.53%,17.19,2.74
603309,维力医疗,12.46,0.00%,0.00,6342,791.77万,1.69%,12.57,12.36,12.46,12.46,0.58,0.24%,17.41,2.87
603188,ST亚邦,5.23,0.00%,0.00,1.41万,744.03万,4.02%,5.43,5.22,5.29,5.23,0.67,0.24%,-8.99,1.11
603139,康惠制药,16.39,0.00%,0.00,4369,713.61万,1.65%,16.44,16.17,16.30,16.39,1.27,0.44%,41.54,1.64
603040,新坐标,28.06,0.00%,0.00,5991,1682.51万,3.03%,28.45,27.60,27.95,28.06,0.61,0.58%,20.43,3.36
603036,如通股份,8.49,0.00%,0.00,6764,571.84万,1.06%,8.50,8.41,8.49,8.49,0.89,0.33%,25.96,1.60
601991,大唐发电,2.39,0.00%,0.00,57.71万,1.40亿,5.02%,2.47,2.35,2.37,2.39,0.94,0.58%,12.42,1.04
601988,中国银行,3.17,0.00%,0.00,79.61万,2.52亿,0.32%,3.17,3.16,3.17,3.17,1.11,0.04%,4.80,0.54
601975,招商南油,2.50,0.00%,0.00,38.73万,9702.20万,2.00%,2.53,2.48,2.49,2.50,0.83,1.08%,6.71,2.13
601963,重庆银行,-,-,-,-,-,-,-,-,-,10.83,-,-,6.52,0.96
601929,吉视传媒,2.00,0.00%,0.00,11.53万,2309.26万,1.50%,2.02,1.99,2.00,2.00,0.75,0.37%,115.97,0.94
601886,江河集团,5.74,0.00%,0.00,1.81万,1034.74万,0.87%,5.75,5.70,5.70,5.74,0.66,0.16%,12.54,0.82
601857,中国石油,4.13,0.00%,0.00,50.01万,2.06亿,0.73%,4.14,4.11,4.12,4.13,0.80,0.03%,56.33,0.62
601669,中国电建,3.82,0.00%,0.00,35.05万,1.34亿,1.05%,3.85,3.81,3.82,3.82,0.76,0.31%,7.50,0.66
601618,中国中冶,2.71,0.00%,0.00,77.77万,2.11亿,1.48%,2.74,2.70,2.71,2.71,0.73,0.44%,9.14,0.76
601588,北辰实业,2.26,0.00%,0.00,6.86万,1550.36万,1.33%,2.28,2.25,2.26,2.26,0.64,0.26%,44.33,0.53
601566,九牧王,11.40,0.00%,0.00,1.35万,1536.90万,1.93%,11.50,11.28,11.50,11.40,0.49,0.23%,17.83,1.58
601558,退市锐电,-,-,-,-,-,-,-,-,-,0.25,-,-,-,-
601518,吉林高速,2.28,0.00%,0.00,2.45万,558.37万,1.32%,2.29,2.26,2.28,2.28,0.78,0.20%,145.16,0.84
601390,中国中铁,5.22,0.00%,0.00,32.69万,1.70亿,0.77%,5.24,5.20,5.21,5.22,0.85,0.16%,5.27,0.63
601368,绿城水务,5.35,0.00%,0.00,1.64万,876.13万,1.12%,5.39,5.33,5.34,5.35,0.78,0.19%,15.83,1.09
601333,广深铁路,2.23,0.00%,0.00,13.52万,3014.35万,0.90%,2.24,2.22,2.23,2.23,0.59,0.24%,-10.61,0.57
601328,交通银行,4.46,0.00%,0.00,80.39万,3.58亿,0.45%,4.46,4.44,4.46,4.46,1.28,0.20%,4.71,0.47
601299,中国北车,-,-,-,-,-,-,-,-,-,29.98,-,-,-,-
601268,*ST二重,-,-,-,-,-,-,-,-,-,2.35,-,-,-,-
601158,重庆水务,5.17,0.00%,0.00,2.77万,1429.85万,0.77%,5.19,5.15,5.18,5.17,0.72,0.06%,12.36,1.63
601139,深圳燃气,7.30,0.00%,0.00,20.20万,1.45亿,3.29%,7.34,7.10,7.21,7.30,1.22,0.70%,14.42,1.80
601117,中国化学,5.79,0.00%,0.00,31.37万,1.81亿,1.73%,5.83,5.73,5.76,5.79,0.94,0.64%,7.72,0.84
601098,中南传媒,9.54,0.00%,0.00,6.37万,6093.43万,1.68%,9.64,9.48,9.54,9.54,0.93,0.35%,12.72,1.26
601086,国芳集团,4.19,0.00%,0.00,1.37万,574.22万,1.19%,4.22,4.17,4.21,4.19,0.61,0.21%,37.86,1.49
601069,西部黄金,13.36,0.00%,0.00,2.22万,2971.33万,0.82%,13.42,13.31,13.31,13.36,0.65,0.35%,197.53,4.92
600991,广汽长丰,-,-,-,-,-,-,-,-,-,17.82,-,-,-,-
600968,海油发展,2.38,0.00%,0.00,16.88万,4022.57万,1.26%,2.40,2.37,2.38,2.38,0.82,0.90%,16.85,1.26
600959,江苏有线,3.31,0.00%,0.00,13.42万,4443.06万,1.51%,3.34,3.29,3.30,3.31,0.77,0.30%,39.01,0.76
600899,*ST信联,-,-,-,-,-,-,-,-,-,1.13,-,-,-,-
600891,*ST秋林,-,-,-,-,-,-,-,-,-,1.19,-,-,-4.61,-0.42
600878,*ST北科,-,-,-,-,-,-,-,-,-,2.64,-,-,-,-
600871,石化油服,1.95,0.00%,0.00,24.54万,4783.53万,1.03%,1.96,1.94,1.94,1.95,0.69,0.20%,119.83,5.04
600868,梅雁吉祥,3.18,0.00%,0.00,41.18万,1.32亿,2.83%,3.25,3.16,3.18,3.18,0.59,2.17%,147.17,2.57
600864,哈投股份,8.01,0.00%,0.00,136.56万,11.05亿,5.62%,8.30,7.85,7.89,8.01,0.75,6.56%,57.97,1.27
600857,宁波中百,8.85,0.00%,0.00,3924,346.58万,1.13%,8.88,8.78,8.80,8.85,0.47,0.17%,85.72,3.95
600852,*ST中川,-,-,-,-,-,-,-,-,-,0.72,-,-,-,-
600849,上药转换,-,-,-,-,-,-,-,-,-,14.79,-,-,-,-
600842,中西药业,-,-,-,-,-,-,-,-,-,13.96,-,-,-,-
600841,上柴股份,-,-,-,-,-,-,-,-,-,10.81,-,-,50.66,2.39
600840,新湖创业,-,-,-,-,-,-,-,-,-,23.80,-,-,-,-
600832,东方明珠,-,-,-,-,-,-,-,-,-,23.18,-,-,-,-
600825,新华传媒,4.46,0.00%,0.00,3.40万,1521.01万,2.47%,4.55,4.44,4.55,4.46,0.73,0.33%,222.68,1.72
600820,隧道股份,5.42,0.00%,0.00,6.33万,3437.19万,0.92%,5.46,5.41,5.45,5.42,0.73,0.20%,10.12,0.76
600817,ST宏盛,15.00,0.00%,0.00,5415,809.67万,2.67%,15.20,14.80,14.93,15.00,0.55,0.35%,-1186.52,3.02
600813,ST鞍一工,-,-,-,-,-,-,-,-,-,3.83,-,-,-,-
600811,东方集团,3.65,0.00%,0.00,29.20万,1.07亿,1.92%,3.69,3.62,3.65,3.65,0.91,0.79%,21.28,0.64
600806,退市昆机,-,-,-,-,-,-,-,-,-,1.47,-,-,-,-
600805,悦达投资,4.50,0.00%,0.00,18.11万,8289.83万,5.78%,4.71,4.45,4.47,4.50,0.88,2.13%,-7.48,0.66
600799,*ST龙科,-,-,-,-,-,-,-,-,-,0.54,-,-,-,-
600789,鲁抗医药,9.26,0.00%,0.00,18.00万,1.66亿,1.84%,9.30,9.13,9.22,9.26,0.56,2.11%,26.55,2.53
600788,*ST达曼,-,-,-,-,-,-,-,-,-,0.91,-,-,-,-
600786,东方锅炉,-,-,-,-,-,-,-,-,-,82.20,-,-,-,-
600777,新潮能源,1.54,0.00%,0.00,38.29万,5913.32万,1.30%,1.56,1.54,1.54,1.54,0.83,0.61%,85.49,0.66
600772,S*ST龙昌,-,-,-,-,-,-,-,-,-,1.30,-,-,-,-
600762,S*ST金荔,-,-,-,-,-,-,-,-,-,0.77,-,-,-,-
600752,*ST哈慈,-,-,-,-,-,-,-,-,-,0.84,-,-,-,-
600747,退市大控,-,-,-,-,-,-,-,-,-,0.26,-,-,-,-
600739,辽宁成大,23.72,0.00%,0.00,9.66万,2.30亿,2.40%,24.03,23.46,23.70,23.72,0.64,0.63%,10.77,1.53
600734,*ST实达,1.23,0.00%,0.00,6.07万,747.69万,2.44%,1.25,1.22,1.23,1.23,0.62,1.13%,-1.60,-0.96
600709,ST生态,-,-,-,-,-,-,-,-,-,3.02,-,-,-,-
600708,光明地产,2.52,0.00%,0.00,6.35万,1601.96万,1.98%,2.55,2.50,2.51,2.52,0.85,0.29%,-53.99,0.51
600704,物产中大,4.33,0.00%,0.00,48.76万,2.11亿,1.39%,4.38,4.32,4.34,4.33,2.32,0.96%,6.65,0.90
600701,*ST工新,-,-,-,-,-,-,-,-,-,1.17,-,-,-2.54,-0.28
600700,*ST数码,-,-,-,-,-,-,-,-,-,0.64,-,-,-,-
600697,欧亚集团,13.46,0.00%,0.00,8373,1126.85万,1.26%,13.53,13.36,13.40,13.46,0.95,0.54%,23.25,0.79
600687,*ST刚泰,-,-,-,-,-,-,-,-,-,0.50,-,-,-0.90,0.84
600685,中船防务,24.16,0.00%,0.00,11.29万,2.70亿,3.64%,24.44,23.56,23.90,24.16,0.65,1.37%,7.72,2.48
600680,*ST上普,-,-,-,-,-,-,-,-,-,7.69,-,-,-,-
600677,*ST航通,-,-,-,-,-,-,-,-,-,3.01,-,-,-13.57,-7.36
600676,交运股份,4.78,0.00%,0.00,2.57万,1230.42万,2.30%,4.84,4.73,4.75,4.78,0.54,0.25%,-22.92,0.87
600672,*ST华圣,-,-,-,-,-,-,-,-,-,0.70,-,-,-,-
600670,*ST斯达,-,-,-,-,-,-,-,-,-,2.87,-,-,-,-
600669,*ST鞍成,-,-,-,-,-,-,-,-,-,2.19,-,-,-,-
600659,*ST花雕,-,-,-,-,-,-,-,-,-,1.41,-,-,-,-
600657,信达地产,4.03,0.00%,0.00,4.52万,1821.89万,1.49%,4.06,4.00,4.01,4.03,0.78,0.30%,7.81,0.51
600656,退市博元,-,-,-,-,-,-,-,-,-,4.49,-,-,-,-
600653,申华控股,1.80,0.00%,0.00,9.38万,1690.88万,2.22%,1.83,1.79,1.79,1.80,0.76,0.48%,-75.01,1.90
600651,*ST飞乐,3.43,0.00%,0.00,2.43万,833.34万,0.87%,3.45,3.42,3.43,3.43,0.58,0.25%,9.38,2.96
600646,ST国嘉,-,-,-,-,-,-,-,-,-,5.82,-,-,-,-
600643,爱建集团,7.46,0.00%,0.00,7.87万,5887.85万,1.61%,7.55,7.43,7.45,7.46,1.05,0.55%,8.85,1.06
600634,*ST富控,-,-,-,-,-,-,-,-,-,0.82,-,-,-0.22,5.42
600632,华联商厦,-,-,-,-,-,-,-,-,-,9.53,-,-,-,-
600631,百联股份,-,-,-,-,-,-,-,-,-,15.68,-,-,-,-
600627,上电股份,-,-,-,-,-,-,-,-,-,28.73,-,-,-,-
600625,PT水仙,-,-,-,-,-,-,-,-,-,4.80,-,-,-,-
600614,*ST鹏起,-,-,-,-,-,-,-,-,-,0.74,-,-,-13.91,10.10
600607,上实医药,-,-,-,-,-,-,-,-,-,23.52,-,-,-,-
600594,益佰制药,5.22,0.00%,0.00,4.54万,2373.69万,1.34%,5.26,5.19,5.22,5.22,0.85,0.57%,16.23,1.25
600591,*ST上航,-,-,-,-,-,-,-,-,-,7.27,-,-,-,-
600582,天地科技,3.10,0.00%,0.00,27.00万,8405.46万,1.94%,3.15,3.09,3.09,3.10,1.23,0.65%,11.13,0.73
600568,*ST中珠,1.40,0.00%,0.00,8.69万,1209.35万,2.86%,1.41,1.37,1.37,1.40,0.85,0.56%,-45.43,0.77
600567,山鹰国际,3.00,0.00%,0.00,30.79万,9253.35万,1.00%,3.02,2.99,3.01,3.00,0.60,0.67%,10.52,0.94
600553,太行水泥,-,-,-,-,-,-,-,-,-,14.98,-,-,-,-
600532,宏达矿业,13.59,0.00%,0.00,5.97万,8035.76万,4.64%,13.75,13.12,13.56,13.59,0.92,1.16%,919.82,3.75
600528,中铁工业,8.66,0.00%,0.00,3.56万,3094.81万,1.50%,8.74,8.61,8.63,8.66,0.46,0.16%,10.28,1.06
600508,上海能源,10.25,0.00%,0.00,16.94万,1.75亿,5.17%,10.56,10.03,10.15,10.25,0.78,2.34%,9.22,0.71
600502,安徽建工,3.73,0.00%,0.00,4.33万,1614.55万,1.07%,3.75,3.71,3.74,3.73,0.70,0.25%,8.33,0.87
600485,*ST信威,-,-,-,-,-,-,-,-,-,1.39,-,-,-2.53,-0.32
600472,包头铝业,-,-,-,-,-,-,-,-,-,51.82,-,-,-,-
600459,贵研铂业,25.85,0.00%,0.00,9.77万,2.54亿,2.55%,26.28,25.62,25.80,25.85,0.53,2.23%,29.28,3.34
600432,退市吉恩,-,-,-,-,-,-,-,-,-,1.38,-,-,-,-
600429,三元股份,4.97,0.00%,0.00,5.30万,2643.96万,1.81%,5.03,4.94,4.98,4.97,0.45,0.35%,-120.13,1.53
600401,退市海润,-,-,-,-,-,-,-,-,-,0.15,-,-,-,-
600375,汉马科技,7.73,0.00%,0.00,9.33万,7200.38万,3.10%,7.85,7.61,7.66,7.73,0.73,1.68%,-18.78,1.60
600361,华联综超,3.96,0.00%,0.00,4.58万,1825.35万,2.27%,4.03,3.94,3.96,3.96,1.30,0.69%,16.90,0.94
600358,*ST联合,2.93,0.00%,0.00,9696,283.98万,2.05%,2.96,2.90,2.92,2.93,0.82,0.19%,39.40,6.18
600357,承德钒钛,-,-,-,-,-,-,-,-,-,7.40,-,-,-,-
600350,山东高速,6.05,0.00%,0.00,6.54万,3974.90万,1.32%,6.12,6.04,6.08,6.05,1.07,0.14%,16.34,1.04
600346,恒力石化,28.27,0.00%,0.00,25.37万,7.13亿,3.54%,28.70,27.70,28.50,28.27,0.70,0.55%,15.08,4.57
600323,瀚蓝环境,24.11,0.00%,0.00,4.81万,1.16亿,2.70%,24.51,23.86,24.19,24.11,0.99,0.63%,18.03,2.58
600296,S兰铝,-,-,-,-,-,-,-,-,-,14.61,-,-,-,-
600286,S*ST国瓷,-,-,-,-,-,-,-,-,-,0.67,-,-,-,-
600283,钱江水利,10.04,0.00%,0.00,1.18万,1179.24万,0.90%,10.07,9.98,10.00,10.04,0.96,0.33%,29.56,1.82
600275,ST昌鱼,2.46,0.00%,0.00,1.52万,376.64万,2.85%,2.50,2.43,2.49,2.46,0.52,0.30%,-43.39,11.24
600270,外运发展,-,-,-,-,-,-,-,-,-,20.99,-,-,-,-
600263,路桥建设,-,-,-,-,-,-,-,-,-,16.43,-,-,-,-
600253,天方药业,-,-,-,-,-,-,-,-,-,6.26,-,-,-,-
600252,中恒集团,3.08,0.00%,0.00,10.43万,3210.93万,0.97%,3.09,3.06,3.07,3.08,0.85,0.30%,18.75,1.61
600242,*ST中昌,2.49,0.00%,0.00,2.31万,571.96万,1.61%,2.50,2.46,2.47,2.49,0.35,0.51%,483.31,2.18
600241,*ST时万,3.17,0.00%,0.00,9397,297.43万,0.95%,3.18,3.15,3.16,3.17,0.73,0.32%,-201.53,0.95
600240,退市华业,-,-,-,-,-,-,-,-,-,0.41,-,-,-,-
600239,云南城投,2.40,0.00%,0.00,10.22万,2450.86万,2.08%,2.42,2.37,2.38,2.40,0.76,0.64%,-2.78,3.32
600226,*ST瀚叶,1.77,0.00%,0.00,19.49万,3470.92万,3.95%,1.82,1.75,1.75,1.77,0.81,0.80%,21.63,1.48
600225,*ST松江,1.35,0.00%,0.00,3.31万,449.87万,2.96%,1.38,1.34,1.35,1.35,0.49,0.36%,-2.08,-9.02
600205,S山东铝,-,-,-,-,-,-,-,-,-,25.41,-,-,-,-
600181,S*ST云大,-,-,-,-,-,-,-,-,-,1.02,-,-,-,-
600175,退市美都,-,-,-,-,-,-,-,-,-,0.21,-,-,-,-
600170,上海建工,3.00,0.00%,0.00,19.97万,5985.25万,0.67%,3.01,2.99,3.00,3.00,1.31,0.22%,8.93,0.98
600148,长春一东,14.30,0.00%,0.00,1.26万,1790.55万,1.75%,14.37,14.12,14.35,14.30,0.70,0.89%,31.10,4.29
600145,*ST新亿,1.29,0.00%,0.00,4.87万,617.55万,4.65%,1.30,1.24,1.30,1.29,0.82,0.33%,8172.00,3.10
600129,太极集团,13.33,0.00%,0.00,1.59万,2114.05万,2.93%,13.50,13.11,13.26,13.33,0.49,0.29%,342.44,2.33
600122,*ST宏图,1.09,0.00%,0.00,6.62万,722.63万,2.75%,1.11,1.08,1.09,1.09,0.33,0.57%,-2.25,0.57
600120,浙江东方,5.95,0.00%,0.00,9.82万,5855.73万,1.68%,6.01,5.91,5.94,5.95,0.89,0.44%,15.58,0.98
600112,ST天成,1.17,0.00%,0.00,3.41万,395.68万,1.71%,1.17,1.15,1.17,1.17,0.82,0.67%,-4.67,2.57
600102,莱钢股份,-,-,-,-,-,-,-,-,-,7.13,-,-,-,-
600100,同方股份,6.13,0.00%,0.00,7.68万,4695.14万,1.14%,6.15,6.08,6.10,6.13,0.80,0.26%,-77.24,1.16
600099,林海股份,6.10,0.00%,0.00,1.79万,1095.04万,1.48%,6.16,6.07,6.09,6.10,1.05,0.82%,679.80,2.80
600093,易见股份,7.87,0.00%,0.00,6.69万,5236.50万,2.67%,7.94,7.73,7.82,7.87,0.78,0.60%,25.87,1.07
600092,S*ST精密,-,-,-,-,-,-,-,-,-,0.96,-,-,-,-
600087,退市长油,-,-,-,-,-,-,-,-,-,0.83,-,-,-,-
600086,*ST金钰,-,-,-,-,-,-,-,-,-,0.86,-,-,-1.33,-3.58
600084,ST中葡,2.28,0.00%,0.00,5.06万,1156.92万,2.19%,2.31,2.26,2.27,2.28,0.39,0.45%,-51.87,1.18
600082,海泰发展,2.99,0.00%,0.00,1.71万,512.13万,1.34%,3.00,2.96,2.99,2.99,0.65,0.27%,-37.37,1.16
600074,退市保千,-,-,-,-,-,-,-,-,-,0.17,-,-,-,-
600069,退市银鸽,-,-,-,-,-,-,-,-,-,0.28,-,-,-,-
600068,葛洲坝,6.56,0.00%,0.00,12.73万,8343.19万,0.76%,6.59,6.54,6.56,6.56,0.56,0.28%,9.01,0.94
600065,*ST联谊,-,-,-,-,-,-,-,-,-,1.70,-,-,-,-
600051,宁波联合,8.89,0.00%,0.00,1.78万,1578.80万,0.90%,8.93,8.85,8.93,8.89,0.71,0.57%,6.04,0.94
600035,楚天高速,2.91,0.00%,0.00,4.34万,1266.91万,1.37%,2.94,2.90,2.91,2.91,1.00,0.27%,13.16,0.74
600029,南方航空,5.76,0.00%,0.00,24.09万,1.39亿,1.22%,5.78,5.71,5.75,5.76,0.68,0.30%,-8.87,1.22
600023,浙能电力,3.64,0.00%,0.00,34.51万,1.26亿,1.92%,3.69,3.62,3.63,3.64,0.67,0.25%,7.13,0.75
600022,山东钢铁,1.43,0.00%,0.00,55.80万,7987.73万,1.40%,1.44,1.42,1.43,1.43,0.73,0.51%,19.97,0.74
600017,日照港,2.90,0.00%,0.00,33.13万,9599.92万,2.76%,2.94,2.86,2.89,2.90,1.77,1.08%,11.19,0.72
600008,首创股份,2.81,0.00%,0.00,58.07万,1.64亿,2.49%,2.87,2.80,2.82,2.81,1.50,0.79%,16.67,1.34
600006,东风汽车,9.16,0.00%,0.00,170.59万,15.91亿,5.02%,9.55,9.09,9.28,9.16,0.77,8.53%,28.02,2.36
600005,武钢股份,-,-,-,-,-,-,-,-,-,3.71,-,-,-,-
600003,ST东北高,-,-,-,-,-,-,-,-,-,3.87,-,-,-,-
600002,齐鲁石化,-,-,-,-,-,-,-,-,-,10.09,-,-,-,-
600001,邯郸钢铁,-,-,-,-,-,-,-,-,-,5.29,-,-,-,-
300929,华骐环保,-,-,-,-,-,-,-,-,-,-,-,-,-,-
300928,华安鑫创,-,-,-,-,-,-,-,-,-,38.05,-,-,47.44,5.60
300927,江天化学,-,-,-,-,-,-,-,-,-,13.39,-,-,14.22,2.72
300926,博俊科技,-,-,-,-,-,-,-,-,-,10.76,-,-,18.01,2.19
300894,火星人,-,-,-,-,-,-,-,-,-,14.07,-,-,27.46,4.65
300883,龙利得,14.68,0.00%,0.00,4.53万,6648.97万,2.86%,14.88,14.46,14.75,14.68,0.65,5.52%,82.32,3.77
300821,东岳硅材,11.33,0.00%,0.00,13.28万,1.51亿,2.38%,11.52,11.25,11.30,11.33,0.68,4.43%,90.36,3.48
300640,德艺文创,7.22,0.00%,0.00,1.04万,751.72万,2.22%,7.33,7.17,7.23,7.22,0.54,0.90%,33.44,4.81
300626,华瑞股份,8.99,0.00%,0.00,3.69万,3329.98万,3.89%,9.18,8.83,8.91,8.99,0.69,3.05%,98.85,2.93
300547,川环科技,10.07,0.00%,0.00,5.36万,5411.26万,4.07%,10.28,9.87,9.99,10.07,0.94,3.70%,22.90,2.57
300518,盛讯达,36.10,0.00%,0.00,1.87万,6832.27万,6.59%,37.90,35.52,36.23,36.10,1.37,3.62%,42.04,3.95
300467,迅游科技,13.51,0.00%,0.00,2.33万,3164.60万,2.52%,13.70,13.36,13.69,13.51,0.78,1.55%,46.98,3.83
300431,暴风退,-,-,-,-,-,-,-,-,-,0.28,-,-,-,-
300422,博世科,-,-,-,-,-,-,-,-,-,12.00,-,-,20.20,2.06
300410,正业科技,7.07,0.00%,0.00,8.67万,6134.62万,2.40%,7.17,7.00,7.10,7.07,0.67,2.38%,44.85,2.64
300392,腾信股份,10.48,0.00%,0.00,9.91万,1.05亿,5.63%,10.97,10.38,10.48,10.48,0.92,3.35%,1427.65,7.65
300372,欣泰退,-,-,-,-,-,-,-,-,-,1.48,-,-,-,-
300365,恒华科技,9.75,0.00%,0.00,2.62万,2567.38万,2.26%,9.91,9.69,9.86,9.75,0.47,0.75%,47.52,2.72
300362,天翔环境,-,-,-,-,-,-,-,-,-,1.49,-,-,-10.94,-0.37
300328,宜安科技,8.70,0.00%,0.00,5.62万,4880.15万,3.33%,8.79,8.50,8.66,8.70,0.71,0.83%,153.41,4.59
300324,旋极信息,4.16,0.00%,0.00,24.77万,1.03亿,2.88%,4.23,4.11,4.20,4.16,0.71,2.24%,-117.54,1.43
300279,和晶科技,5.32,0.00%,0.00,9.21万,4913.78万,2.26%,5.40,5.28,5.29,5.32,0.75,2.09%,94.59,2.61
300255,常山药业,6.16,0.00%,0.00,7.52万,4617.47万,2.27%,6.21,6.07,6.20,6.16,0.90,1.10%,21.11,2.05
300216,千山退,-,-,-,-,-,-,-,-,-,0.19,-,-,-,-
300186,大华农,-,-,-,-,-,-,-,-,-,45.72,-,-,-,-
300182,捷成股份,-,-,-,-,-,-,-,-,-,3.23,-,-,30.49,1.06
300172,中电环保,5.69,0.00%,0.00,4.29万,2446.08万,1.23%,5.74,5.67,5.71,5.69,0.58,1.14%,20.81,1.89
300164,通源石油,3.84,0.00%,0.00,7.17万,2752.51万,1.82%,3.88,3.81,3.83,3.84,0.62,1.97%,-11.54,1.06
300163,先锋新材,3.51,0.00%,0.00,7.60万,2685.98万,3.13%,3.59,3.48,3.49,3.51,0.82,2.19%,182.63,2.84
300156,神雾退,-,-,-,-,-,-,-,-,-,0.12,-,-,-,-
300128,锦富技术,3.53,0.00%,0.00,29.54万,1.05亿,5.10%,3.65,3.47,3.60,3.53,1.32,2.74%,-555.77,3.23
300117,嘉寓股份,3.84,0.00%,0.00,32.76万,1.28亿,5.99%,4.05,3.82,3.87,3.84,0.57,4.57%,-39.55,2.06
300104,乐视退,-,-,-,-,-,-,-,-,-,0.18,-,-,-,-
300090,盛运退,-,-,-,-,-,-,-,-,-,0.12,-,-,-,-
300077,国民技术,7.96,0.00%,0.00,10.92万,8703.26万,2.51%,8.05,7.85,7.91,7.96,0.83,2.00%,-515.26,3.78
300055,万邦达,6.03,0.00%,0.00,5.97万,3612.03万,2.49%,6.14,5.99,6.04,6.03,0.78,0.69%,42.47,0.90
300045,华力创通,9.36,0.00%,0.00,10.56万,9901.68万,3.53%,9.53,9.20,9.27,9.36,0.78,2.46%,93.48,3.29
300039,上海凯宝,4.85,0.00%,0.00,4.49万,2178.67万,1.44%,4.89,4.82,4.83,4.85,0.61,0.49%,35.98,1.97
300032,金龙机电,4.98,0.00%,0.00,9.17万,4581.63万,2.01%,5.05,4.95,4.99,4.98,0.66,1.14%,283.25,2.71
300028,金亚退,-,-,-,-,-,-,-,-,-,0.30,-,-,-,-
300025,华星创业,4.51,0.00%,0.00,8.55万,3834.76万,3.55%,4.57,4.41,4.46,4.51,0.95,2.14%,-38.92,4.43
003035,南网能源,-,-,-,-,-,-,-,-,-,-,-,-,-,-
003033,征和工业,-,-,-,-,-,-,-,-,-,23.28,-,-,12.02,3.04
003032,传智教育,-,-,-,-,-,-,-,-,-,8.46,-,-,166.75,3.84
003031,中瓷电子,-,-,-,-,-,-,-,-,-,15.27,-,-,15.22,2.53
003030,祖名股份,-,-,-,-,-,-,-,-,-,15.18,-,-,18.41,3.37
002917,金奥博,9.21,0.00%,0.00,9839,906.21万,1.41%,9.28,9.15,9.16,9.21,0.61,0.53%,30.76,3.31
002882,金龙羽,9.02,0.00%,0.00,6966,628.77万,1.11%,9.07,8.97,9.02,9.02,0.66,0.28%,20.49,2.06
002857,三晖电气,-,-,-,-,-,-,-,-,-,11.55,-,-,113.20,3.07
002826,易明医药,9.66,0.00%,0.00,7572,729.66万,1.76%,9.71,9.54,9.70,9.66,0.57,0.57%,81.29,2.79
002822,中装建设,6.16,0.00%,0.00,11.63万,7212.75万,2.11%,6.28,6.15,6.16,6.16,0.80,1.85%,16.04,1.35
002790,瑞尔特,5.74,0.00%,0.00,8310,477.55万,1.39%,5.79,5.71,5.76,5.74,0.79,0.33%,23.68,1.44
002789,建艺集团,17.52,0.00%,0.00,5900,1034.24万,0.63%,17.57,17.46,17.55,17.52,0.49,0.69%,41.66,1.98
002781,奇信股份,-,-,-,-,-,-,-,-,-,15.05,-,-,-42.50,1.77
002779,中坚科技,12.46,0.00%,0.00,3666,454.88万,2.17%,12.47,12.20,12.35,12.46,0.52,0.31%,-227.04,2.58
002774,快意电梯,6.22,0.00%,0.00,5055,315.09万,1.45%,6.27,6.18,6.25,6.22,0.44,0.18%,351.70,1.98
002761,多喜爱,8.14,0.00%,0.00,1.69万,1371.85万,0.74%,8.17,8.11,8.17,8.14,0.73,0.70%,8.45,2.07
002751,易尚展示,18.16,0.00%,0.00,1.16万,2120.17万,1.98%,18.41,18.05,18.20,18.16,0.75,0.95%,81.50,1.98
002750,龙津药业,8.30,0.00%,0.00,6.54万,5401.12万,3.25%,8.37,8.10,8.20,8.30,0.66,1.64%,1091.22,5.31
002731,萃华珠宝,6.87,0.00%,0.00,4.56万,3120.78万,2.47%,6.93,6.76,6.82,6.87,0.51,2.05%,37.01,1.39
002721,金一文化,3.13,0.00%,0.00,5.45万,1702.10万,1.60%,3.15,3.10,3.12,3.13,0.52,0.73%,-5.06,0.66
002711,*ST欧浦,-,-,-,-,-,-,-,-,-,0.77,-,-,-19.46,-0.32
002708,光洋股份,6.03,0.00%,0.00,2.96万,1786.50万,0.83%,6.05,6.00,6.03,6.03,0.76,0.75%,54.67,1.93
